,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
18799,2,3,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,12,3,0,92.376
18800,2,3,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,12,3,20,124.63
18801,2,3,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,12,3,40,100.34625
18802,2,3,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,13,3,0,89.5116666667
18803,2,3,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,13,3,20,102.378
18843,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,13,3,40,90.711
18844,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,14,3,0,80.5125
18845,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,14,3,20,89.624
18846,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,14,3,40,128.725
18847,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,15,3,0,93.018
18848,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,15,3,20,89.35
18849,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,15,3,40,95.6416666667
18850,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,16,3,0,165.3675
18851,2,3,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,16,3,20,122.2775
18890,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,16,3,40,89.094
18891,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,17,3,0,111.1675
18892,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,17,3,20,118.048333333
18893,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,17,3,40,85.8166666667
18894,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,18,3,0,179.1
18895,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,18,3,20,100.25
18896,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,18,3,40,123.325
18897,2,3,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,19,3,0,143.196666667
18933,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,19,3,40,65.61
18934,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,20,3,0,122.29
18935,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,20,3,20,109.218333333
18936,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,20,3,40,114.904
18937,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,21,3,0,72.05
18938,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,21,3,20,108.86
18939,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,21,3,40,79.67
18940,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,22,3,0,83.16
18941,2,3,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,22,3,20,91.57
18965,2,3,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,23,3,0,96.69
18966,2,3,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,0,4,0,76.27
18967,2,3,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,0,4,20,98.55
18968,2,3,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,1,4,20,112.19
18987,2,3,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,4,20,101.02
18988,2,3,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,4,4,0,116.25
19011,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,5,4,20,91.23
19012,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,6,4,0,61.02
19013,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,6,4,20,92.03
19014,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,6,4,40,144.4375
19015,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,7,4,0,100.44
19016,2,3,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,7,4,20,96.3675
19047,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,7,4,40,135.75
19048,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,8,4,0,82.1075
19049,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,8,4,20,124.14
19050,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,8,4,40,177.034
19051,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,9,4,0,109.058
19052,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,9,4,20,111.636666667
19053,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,9,4,40,107.145
19054,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,10,4,0,110.095714286
19055,2,3,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,10,4,20,89.4266666667
19094,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,10,4,40,98.6014285714
19095,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,11,4,0,97.55
19096,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,11,4,20,99.7375
19097,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,11,4,40,92.22
19098,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,12,4,0,67.5433333333
19099,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,12,4,20,84.42
19100,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,12,4,40,101.058333333
19101,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,13,4,0,89.42
19102,2,3,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,13,4,20,76.105
19142,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,13,4,40,102.3025
19143,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,14,4,0,80.97
19144,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,14,4,20,127.233333333
19145,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,14,4,40,113.598333333
19146,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,15,4,0,97.22
19147,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,15,4,20,107.952
19148,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,15,4,40,87.8
19149,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,16,4,0,81.138
19150,2,3,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,16,4,20,133.970833333
19191,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,16,4,40,119.447272727
19192,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,17,4,0,96.576
19193,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,17,4,20,130.086
19194,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,17,4,40,122.213333333
19195,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,18,4,0,117.02
19196,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,18,4,20,1498.97
19197,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,18,4,40,174.26
19198,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,19,4,0,112.573333333
19199,2,3,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,19,4,20,68.27
19223,2,3,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,3,5,40,62.78
19224,2,3,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,5,20,103.37
19248,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,5,40,13.33
19249,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,5,5,40,73.275
19250,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,6,5,0,51.6
19251,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,6,5,20,79.335
19252,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,6,5,40,90.9
19253,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,7,5,0,109.03
19254,2,3,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,7,5,20,61.54
19289,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,7,5,40,104.368333333
19290,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,8,5,0,103.318
19291,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,8,5,20,89.586
19292,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,8,5,40,121.155
19293,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,9,5,0,77.6783333333
19294,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,9,5,20,97.85
19295,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,9,5,40,90.2366666667
19296,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,10,5,0,120.982
19297,2,3,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,10,5,20,101.48
19338,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,10,5,40,105.699
19339,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,11,5,0,85.2214285714
19340,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,11,5,20,96.01875
19341,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,11,5,40,80.1842857143
19342,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,12,5,0,91.3
19343,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,12,5,20,115.428461538
19344,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,12,5,40,107.698571429
19345,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,13,5,0,124.469166667
19346,2,3,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,13,5,20,110.551428571
19389,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,13,5,40,114.25
19390,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,14,5,0,78.09375
19391,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,14,5,20,114.961428571
19392,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,14,5,40,109.286
19393,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,15,5,0,95.95
19394,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,15,5,20,97.0018181818
19395,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,15,5,40,113.079166667
19396,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,16,5,0,123.629444444
19397,2,3,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,16,5,20,140.734705882
19442,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,16,5,40,160.978181818
19443,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,17,5,0,126.702666667
19444,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,17,5,20,132.158571429
19445,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,17,5,40,99.9433333333
19446,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,18,5,0,112.731875
19447,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,18,5,20,107.013571429
19448,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,18,5,40,112.28625
19449,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,19,5,0,105.823333333
19450,2,3,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,19,5,20,119.476
19496,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,19,5,40,139.646666667
19497,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,20,5,0,101.396
19498,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,20,5,20,108.046
19499,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,20,5,40,98.17
19500,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,21,5,0,149.57
19501,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,21,5,20,86.782
19502,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,21,5,40,98.88
19503,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,22,5,0,105.14875
19504,2,3,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,22,5,20,152.44
19545,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,22,5,40,110.983333333
19546,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,23,5,0,69.1966666667
19547,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,23,5,20,89.09
19548,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,23,5,40,134.045
19549,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,0,6,0,156.837777778
19550,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,0,6,20,107.92
19551,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,0,6,40,42.79
19552,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,1,6,0,69.65
19553,2,3,1009.4,1014.4,999017.0,0.1,22.3,93.0,0.0,1,6,20,101.055
19591,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,1,6,40,94.13
19592,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,2,6,0,71.78
19593,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,2,6,40,45.05
19594,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,3,6,0,108.19
19595,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,3,6,20,42.46
19596,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,3,6,40,85.2833333333
19597,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,4,6,0,50.68
19598,2,3,1010.0,1015.0,188.0,1.1,25.1,82.0,0.0,4,6,20,91.264
19641,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,4,6,40,64.43
19642,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,5,6,0,74.394
19643,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,5,6,20,61.02
19644,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,5,6,40,77.984
19645,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,6,6,0,57.48
19646,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,6,6,20,82.3857142857
19647,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,6,6,40,86.798
19648,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,7,6,0,86.7630769231
19649,2,3,1008.1,1013.0,222.0,1.4,27.3,75.0,0.0,7,6,20,99.54
19694,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,7,6,40,86.4285714286
19695,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,8,6,0,98.614
19696,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,8,6,20,75.37
19697,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,8,6,40,87.0571428571
19698,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,9,6,0,90.175
19699,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,9,6,20,71.33
19700,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,9,6,40,72.3714285714
19701,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,10,6,0,109.446
19702,2,3,1007.5,1012.4,99.0,1.1,28.1,74.0,0.0,10,6,20,100.7745
19748,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,10,6,40,87.241
19749,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,11,6,0,70.3933333333
19750,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,11,6,20,74.6638461538
19751,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,11,6,40,75.4233333333
19752,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,12,6,0,85.9714285714
19753,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,12,6,20,111.463333333
19754,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,12,6,40,83.04875
19755,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,13,6,0,77.4766666667
19756,2,3,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,13,6,20,86.362
19799,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,13,6,40,76.222
19800,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,14,6,0,122.546666667
19801,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,14,6,20,90.2516666667
19802,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,14,6,40,84.1973333333
19803,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,15,6,0,96.715
19804,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,15,6,20,72.0715384615
19805,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,15,6,40,88.0542857143
19806,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,16,6,0,64.8533333333
19807,2,3,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,16,6,20,82.4928571429
19850,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,16,6,40,110.004
19851,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,17,6,0,92.335
19852,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,17,6,20,100.09
19853,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,17,6,40,93.4933333333
19854,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,18,6,0,106.17
19855,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,18,6,20,59.34875
19856,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,18,6,40,78.5257142857
19857,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,19,6,0,72.2775
19858,2,3,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,19,6,20,99.314
19898,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,19,6,40,85.4366666667
19899,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,20,6,0,101.34
19900,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,20,6,20,73.22
19901,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,20,6,40,92.1666666667
19902,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,21,6,0,62.4566666667
19903,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,21,6,20,37.88
19904,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,21,6,40,98.4433333333
19905,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,22,6,0,76.1166666667
19906,2,3,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,22,6,20,66.275
19938,2,3,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,22,6,40,81.79
19939,2,3,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,23,6,0,77.01
19940,2,3,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,23,6,20,92.16
19941,2,3,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,0,7,20,56.77
19942,2,3,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,1,7,20,327.39
19957,2,3,1007.0,1011.9,220.0,2.9,30.1,64.0,0.0,3,7,20,25.05
19958,2,3,1007.0,1011.9,220.0,2.9,30.1,64.0,0.0,4,7,20,83.21
19987,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,5,7,40,72.065
19988,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,6,7,0,98.14
19989,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,6,7,20,68.905
19990,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,6,7,40,106.863333333
19991,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,7,7,0,67.3533333333
19992,2,3,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,7,7,20,94.412
20031,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,7,7,40,73.802
20032,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,8,7,0,96.6633333333
20033,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,8,7,20,70.494
20034,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,8,7,40,78.8881818182
20035,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,9,7,0,106.136666667
20036,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,9,7,20,139.365
20037,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,9,7,40,87.7822222222
20038,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,10,7,0,98.6466666667
20039,2,3,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,10,7,20,76.1942857143
20084,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,10,7,40,197.542857143
20085,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,11,7,20,146.86
20086,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,11,7,40,91.9633333333
20087,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,12,7,0,115.07
20088,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,12,7,20,85.1854545455
20089,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,12,7,40,91.2781818182
20090,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,13,7,0,116.667142857
20091,2,3,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,13,7,20,86.9125
20133,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,13,7,40,104.285384615
20134,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,14,7,0,101.001538462
20135,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,14,7,20,98.4872222222
20136,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,14,7,40,95.47
20137,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,15,7,0,104.7
20138,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,15,7,20,105.9
20139,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,15,7,40,105.9525
20140,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,16,7,0,95.98
20141,2,3,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,16,7,20,128.553333333
20186,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,16,7,40,76.0642857143
20187,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,17,7,0,98.365
20188,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,17,7,20,103.732142857
20189,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,17,7,40,119.35
20190,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,18,7,0,92.4155555556
20191,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,18,7,20,129.97
20192,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,18,7,40,85.3
20193,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,19,7,0,138.0
20194,2,3,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,19,7,20,96.0
20237,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,19,7,40,94.8433333333
20238,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,20,7,0,53.155
20239,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,20,7,20,94.66
20240,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,20,7,40,112.765
20241,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,21,7,0,77.73
20242,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,21,7,20,92.365
20243,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,21,7,40,62.0833333333
20244,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,22,7,0,63.28
20245,2,3,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,22,7,20,73.3633333333
20274,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,22,7,40,54.45
20275,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,23,7,0,77.3166666667
20276,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,23,7,20,83.84
20277,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,23,7,40,69.59
20278,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,1,0,81.31
20279,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,1,40,62.48
20280,2,3,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,1,1,0,58.72
20302,2,3,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,3,1,40,92.67
20303,2,3,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,0,60.53
20304,2,3,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,20,44.32
20330,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,5,1,0,64.18
20331,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,5,1,20,67.14
20332,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,6,1,0,67.06
20333,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,6,1,20,83.875
20334,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,6,1,40,76.695
20335,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,7,1,0,70.67
20336,2,3,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,7,1,20,55.32
20371,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,7,1,40,165.7525
20372,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,8,1,0,79.1414285714
20373,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,8,1,20,89.912
20374,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,8,1,40,109.021428571
20375,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,9,1,0,102.896
20376,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,9,1,20,112.46875
20377,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,9,1,40,97.4025
20378,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,10,1,0,143.962857143
20379,2,3,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,10,1,20,129.842307692
20421,2,3,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,10,1,40,108.428571429
20422,2,3,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,11,1,0,104.450909091
20423,2,3,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,11,1,20,110.9625
